schema_version,record_type,id,unit_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,provenance
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0134,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FA,134,111F,111Fa,229,238,9309,9357,10241,10289,"\{x:\exists\enskip k\in \emptyset,\,x\in E_k\}","\{x:\exists\enskip k\in \emptyset,\,x\in E_k\}",96b6efd47841f3a638d23f1a4d3dbdaf800f9e872a51494bae3d41cf2e82b11a,96b6efd47841f3a638d23f1a4d3dbdaf800f9e872a51494bae3d41cf2e82b11a,c1f402a353e027ddea50d2b2645e8953367648d61343328f5a7c1eda67c9751a,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0135,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FA,135,111F,111Fa,231,240,9386,9397,10322,10333,\emptyset,\emptyset,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0136,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FA,136,111F,111Fa,231,241,9424,9432,10364,10372,\Sigma,\Sigma,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0137,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FA,137,111F,111Fa,233,242,9502,9513,10458,10469,\emptyset,\emptyset,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0138,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FA,138,111F,111Fa,236,244,9605,9626,10560,10581,\bigcup_{k\in K}E_k,\bigcup_{k\in K}E_k,2a007e2309abdae9b48a53205a85b80663611ad71e06249ba8288c0b49179740,2a007e2309abdae9b48a53205a85b80663611ad71e06249ba8288c0b49179740,84b16a74a4416c8a7ea2ea429ac935a7ff7d0979acf5113e3669fc0d501869ea,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0139,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FA,139,111F,111Fa,236,244,9652,9655,10605,10608,K,K,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0140,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,140,111Fb,111Fb,247,256,10064,10067,11087,11090,K,K,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0141,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,141,111Fb,111Fb,248,256,10085,10099,11105,11119,L\subseteq K,L\subseteq K,0aebb2f6b99ace9a016adda28556a1f47f5070370ee0d5fc2e6e5fed7d8ab9dd,0aebb2f6b99ace9a016adda28556a1f47f5070370ee0d5fc2e6e5fed7d8ab9dd,db65ea06c4bcfe1e9e6f773a0d8a631ab30dbc9c041f915bf1ab42c0be54e633,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0142,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,142,111Fb,111Fb,248,256,10106,10109,11126,11129,L,L,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0143,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,143,111Fb,111Fb,249,257,10145,10158,11162,11175,L=\emptyset,L=\emptyset,ccc9f874a88acb108b7a7cbf8f128eab4cce86b83133f92758bd00fe54ee022f,ccc9f874a88acb108b7a7cbf8f128eab4cce86b83133f92758bd00fe54ee022f,ccc9f874a88acb108b7a7cbf8f128eab4cce86b83133f92758bd00fe54ee022f,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0144,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,144,111Fb,111Fb,250,258,10201,10211,11229,11239,l^*\in L,l^*\in L,80877004c101003a4a552b1ff054412ef3d9f77a8341b4be013fc8b50cb2b7ca,80877004c101003a4a552b1ff054412ef3d9f77a8341b4be013fc8b50cb2b7ca,5e059f640aab3e092706cacb50cb8921c51bcddfd310c13fd7852d5754cbfb75,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0145,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,145,111Fb,111Fb,251,259,10230,10256,11259,11285,n\mapsto k_n:\Bbb N\to K,n\mapsto k_n:\Bbb N\to K,6760a9e187d1a1226ee6437ce00c2d3259d701ac3be8e58e2750952f4a4dc476,6760a9e187d1a1226ee6437ce00c2d3259d701ac3be8e58e2750952f4a4dc476,f40332adde384703918315bf8ce366d826e411b5561c60e3814ef98b9b9cab97,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0146,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,146,111Fb,111Fb,251,259,10268,10271,11298,11301,K,K,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0147,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,147,111Fb,111Fb,251,260,10294,10304,11327,11337,l^*\in K,l^*\in K,c3ab88dba7732ab07f545b7337462fab3e516216006dcbcbf2fb605c1963f0d4,c3ab88dba7732ab07f545b7337462fab3e516216006dcbcbf2fb605c1963f0d4,fa25671103b000afafc740b9ecfe9536ff2fd6731116c8cc1d69105a6ae92b17,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0148,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,148,111Fb,111Fb,252,260,10312,10321,11349,11358,l_n=k_n,l_n=k_n,52d42e9f9d5181ea1b773f94e28778c97361a4f8d0b6df095132c67d38d1a1fe,52d42e9f9d5181ea1b773f94e28778c97361a4f8d0b6df095132c67d38d1a1fe,52d42e9f9d5181ea1b773f94e28778c97361a4f8d0b6df095132c67d38d1a1fe,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0149,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,149,111Fb,111Fb,252,260,10325,10335,11364,11374,k_n\in L,k_n\in L,dbd44be271a0e7c0a5bdec26acfb55442aa65079209b6c3ad660510ca10fbd68,dbd44be271a0e7c0a5bdec26acfb55442aa65079209b6c3ad660510ca10fbd68,2581d2b96e50caa5348f848d3cf8c981b01b8e3b839dfa16dabf943c89604133,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0150,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,150,111Fb,111Fb,252,260,10337,10342,11380,11385,l^*,l^*,4fd49f1fecca6b67c32f47030b0130f7991e8b8b61d3604ae6912f82b174842c,4fd49f1fecca6b67c32f47030b0130f7991e8b8b61d3604ae6912f82b174842c,4fd49f1fecca6b67c32f47030b0130f7991e8b8b61d3604ae6912f82b174842c,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0151,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,151,111Fb,111Fb,252,261,10360,10386,11403,11429,"n\mapsto l_n:\Bbb N\to
L",n\mapsto l_n:\Bbb N\to L,5cb6d41ad2d056e862ac1d0c2d836851b894fa0ea2016b4a9d7bb4ad4b4fb9b6,1d57448d24e8f0fd0e786827878aa697176c26d8ec764449c2e61018d5e38753,80485baada1a8ff36c23c451ec156a321709345210130a701eb13e465fdc826c,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0152,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,152,111Fb,111Fb,257,265,10460,10490,11504,11534,"\Bbb N\times\Bbb N=\{(m,n):m","\Bbb N\times\Bbb N=\{(m,n):m",e699416e83f14fd93581a92646159689d820364b5824afcbc5e0d8dbbac1c1f2,e699416e83f14fd93581a92646159689d820364b5824afcbc5e0d8dbbac1c1f2,402b0eaf338e4e38338a77aa5213d1e3276e571ba9799cb5c2a80c146503e5bd,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0153,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,153,111Fb,111Fb,258,266,10492,10506,11536,11550,n\in\Bbb N\},n\in\Bbb N\},ac962ff4101253304b5e6d59764860d14229ddba402ab1bf297c755063e6b1c4,ac962ff4101253304b5e6d59764860d14229ddba402ab1bf297c755063e6b1c4,d28ce2ed81909b45c479e36cb0af2a9b28af920510648c81ba097f1f44cd1871,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0154,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,154,111Fb,111Fb,258,266,10548,10560,11591,11603,n\in\Bbb N,n\in\Bbb N,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0155,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,155,111Fb,111Fb,259,267,10566,10571,11614,11619,k_n,k_n,b35f8ec2c58ce5a06cf9ddca72fa039801cfaf48a5b2ddfdced7ef87568b2b5e,b35f8ec2c58ce5a06cf9ddca72fa039801cfaf48a5b2ddfdced7ef87568b2b5e,b35f8ec2c58ce5a06cf9ddca72fa039801cfaf48a5b2ddfdced7ef87568b2b5e,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0156,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,156,111Fb,111Fb,260,267,10573,10587,11621,11635,l_n\in\Bbb N,l_n\in\Bbb N,08775c91db81be135168cfc2dabaaff8a599a4d00af13e886dc55d28d08d74a0,08775c91db81be135168cfc2dabaaff8a599a4d00af13e886dc55d28d08d74a0,00392130683ec7d2f0323afd99243f9198c363087253545524da0567b9ec7ff2,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0157,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,157,111Fb,111Fb,260,268,10601,10622,11656,11677,n+1=2^{k_n}(2l_n+1),n+1=2^{k_n}(2l_n+1),30aa25aea7f6ccf6a3fb69100fb366e2fb8c76fb447e80fe3fa7f9b1cfd2b740,30aa25aea7f6ccf6a3fb69100fb366e2fb8c76fb447e80fe3fa7f9b1cfd2b740,30aa25aea7f6ccf6a3fb69100fb366e2fb8c76fb447e80fe3fa7f9b1cfd2b740,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0158,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,158,111Fb,111Fb,260,268,10634,10639,11688,11693,k_n,k_n,b35f8ec2c58ce5a06cf9ddca72fa039801cfaf48a5b2ddfdced7ef87568b2b5e,b35f8ec2c58ce5a06cf9ddca72fa039801cfaf48a5b2ddfdced7ef87568b2b5e,b35f8ec2c58ce5a06cf9ddca72fa039801cfaf48a5b2ddfdced7ef87568b2b5e,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0159,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,159,111Fb,111Fb,261,268,10656,10659,11709,11712,2,2,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0160,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,160,111Fb,111Fb,261,269,10690,10695,11737,11742,n+1,n+1,1f97d653b7ed2d2be5caf6b568a7619bfdc112e35069f9a2b2be5ec4d71383cf,1f97d653b7ed2d2be5caf6b568a7619bfdc112e35069f9a2b2be5ec4d71383cf,1f97d653b7ed2d2be5caf6b568a7619bfdc112e35069f9a2b2be5ec4d71383cf,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0161,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,161,111Fb,111Fb,261,269,10701,10709,11748,11756,2l_n+1,2l_n+1,3af5a69a61359cc0b880ca1ef1e54ee05306da63ce891ef2bb22f89825370181,3af5a69a61359cc0b880ca1ef1e54ee05306da63ce891ef2bb22f89825370181,3af5a69a61359cc0b880ca1ef1e54ee05306da63ce891ef2bb22f89825370181,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0162,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,162,111Fb,111Fb,262,270,10742,10757,11793,11808,(n+1)/2^{k_n},(n+1)/2^{k_n},5a7fbf45d760ea53c81db17f75cc1aaa7a85052a24bf3ab556b1a1f6c568f141,5a7fbf45d760ea53c81db17f75cc1aaa7a85052a24bf3ab556b1a1f6c568f141,5a7fbf45d760ea53c81db17f75cc1aaa7a85052a24bf3ab556b1a1f6c568f141,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0163,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,163,111Fb,111Fb,263,270,10765,10784,11820,11839,"n\mapsto(k_n,l_n)","n\mapsto(k_n,l_n)",b5781610aba33bd7e2d8955de57bd4ade6e49def78ec43b6c9ba503fc0d73e1a,b5781610aba33bd7e2d8955de57bd4ade6e49def78ec43b6c9ba503fc0d73e1a,b5781610aba33bd7e2d8955de57bd4ade6e49def78ec43b6c9ba503fc0d73e1a,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0164,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,164,111Fb,111Fb,264,271,10806,10814,11867,11875,\Bbb N,\Bbb N,83cf45f141bcc461fe374a41478f34683805f99cdd68774c39adbb540a1867e8,83cf45f141bcc461fe374a41478f34683805f99cdd68774c39adbb540a1867e8,7a5c8f64045b98184eb0aeb0e75d1f7fc2976b2635d0b631b4b1da04dff5a457,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0165,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,165,111Fb,111Fb,264,271,10818,10838,11879,11899,\Bbb N\times\Bbb N,\Bbb N\times\Bbb N,a41e9b1df3b2d5ea56adca32d236ea1f19ba97bc97ba4c4dafaa36233d753c4c,a41e9b1df3b2d5ea56adca32d236ea1f19ba97bc97ba4c4dafaa36233d753c4c,95d278dbc5ed983352b5d773296b1af5e7cdec519311474c71fbd86e485f51a8,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0166,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,166,111Fb,111Fb,266,273,10901,10920,11963,11982,"n\mapsto(k_n,l_n)","n\mapsto(k_n,l_n)",b5781610aba33bd7e2d8955de57bd4ade6e49def78ec43b6c9ba503fc0d73e1a,b5781610aba33bd7e2d8955de57bd4ade6e49def78ec43b6c9ba503fc0d73e1a,b5781610aba33bd7e2d8955de57bd4ade6e49def78ec43b6c9ba503fc0d73e1a,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0167,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,167,111Fb,111Fb,271,278,11017,11020,12087,12090,K,K,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0168,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,168,111Fb,111Fb,271,278,11025,11028,12095,12098,L,L,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0169,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,169,111Fb,111Fb,272,279,11055,11066,12131,12142,K\times L,K\times L,6cd64eafdece433389efbcdb83f1fd7770bfd189b75e208924b6aeb217a79fe8,6cd64eafdece433389efbcdb83f1fd7770bfd189b75e208924b6aeb217a79fe8,9e282f13924c474359c3e079a24ea96f2d23309806e266ef2e1e245ade7abc4f,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0170,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,170,111Fb,111Fb,272,279,11096,11099,12180,12183,K,K,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,86be9a55762d316a3026c2836d044f5fc76e34da10e1b45feee5f18be7edb177,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0171,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,171,111Fb,111Fb,272,279,11103,11106,12189,12192,L,L,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,72dfcfb0c470ac255cde83fb8fe38de8a128188e03ea5ba5b2a93adbea1062fa,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0172,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111FB,172,111Fb,111Fb,273,280,11123,11134,12206,12217,"K\times
L",K\times L,0993167f419fdde7a705963b94d4874803668d33656e6ac9c4168291b5d2152e,6cd64eafdece433389efbcdb83f1fd7770bfd189b75e208924b6aeb217a79fe8,9e282f13924c474359c3e079a24ea96f2d23309806e266ef2e1e245ade7abc4f,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
