schema_version,record_type,id,unit_id,rights_id,segment_id,relation_type,order,source_anchor,target_reference,resolution_status,source_locator,target_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0043,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,43,O007-FREMLIN-V1-MTI-GE0002,136E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2466,source/id-ID/mti.tex:2032,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0044,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,44,O007-FREMLIN-V1-MTI-GE0002,136F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2466,source/id-ID/mti.tex:2032,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0045,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,45,O007-FREMLIN-V1-MTI-GE0002,136G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2466,source/id-ID/mti.tex:2032,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0046,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,46,O007-FREMLIN-V1-MTI-GE0002,136Xg,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2466,source/id-ID/mti.tex:2032,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0047,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,47,O007-FREMLIN-V1-MTI-GE0002,136Xh,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2466,source/id-ID/mti.tex:2032,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0048,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,48,O007-FREMLIN-V1-MTI-GE0002,136Xk,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2467,source/id-ID/mti.tex:2033,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0049,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,49,O007-FREMLIN-V1-MTI-GE0002,136Ya,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2467,source/id-ID/mti.tex:2033,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0050,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,50,O007-FREMLIN-V1-MTI-GE0002,136Yb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2467,source/id-ID/mti.tex:2033,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0051,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0104,index-refers-to-volume1-anchor,51,O007-FREMLIN-V1-MTI-GE0002,111A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2474,source/id-ID/mti.tex:2036,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0052,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0106,index-refers-to-volume1-anchor,52,O007-FREMLIN-V1-MTI-GE0003,112Dd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2508,source/id-ID/mti.tex:2051,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0053,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0107,index-refers-to-volume1-anchor,53,O007-FREMLIN-V1-MTI-GE0004,112De,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2525,source/id-ID/mti.tex:2060,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0054,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0109,index-refers-to-volume1-anchor,54,O007-FREMLIN-V1-MTI-GE0005,132Yf,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2528,source/id-ID/mti.tex:2063,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0055,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0111,index-refers-to-volume1-anchor,55,O007-FREMLIN-V1-MTI-GE0006,133Xc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:2564,source/id-ID/mti.tex:2081,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0056,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0130,index-refers-to-volume1-anchor,56,O007-FREMLIN-V1-MTI-GE0008,111Gd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3303,source/id-ID/mti.tex:2413,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0057,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0130,index-refers-to-volume1-anchor,57,O007-FREMLIN-V1-MTI-GE0008,135C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3304,source/id-ID/mti.tex:2414,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0058,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,58,O007-FREMLIN-V1-MTI-GE0009,121C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0059,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,59,O007-FREMLIN-V1-MTI-GE0009,121D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0060,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,60,O007-FREMLIN-V1-MTI-GE0009,121Eg,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0061,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,61,O007-FREMLIN-V1-MTI-GE0009,121H,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0062,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,62,O007-FREMLIN-V1-MTI-GE0009,121K,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0063,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,63,O007-FREMLIN-V1-MTI-GE0009,121Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0064,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,64,O007-FREMLIN-V1-MTI-GE0009,134Fd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0065,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,65,O007-FREMLIN-V1-MTI-GE0009,134Xg,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0066,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,66,O007-FREMLIN-V1-MTI-GE0009,134Yt,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3348,source/id-ID/mti.tex:2438,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0067,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,67,O007-FREMLIN-V1-MTI-GE0009,135Ef,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3349,source/id-ID/mti.tex:2439,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0068,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,68,O007-FREMLIN-V1-MTI-GE0009,135Xc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3349,source/id-ID/mti.tex:2439,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0069,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0131,index-refers-to-volume1-anchor,69,O007-FREMLIN-V1-MTI-GE0009,135Xe,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3349,source/id-ID/mti.tex:2439,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0070,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,70,O007-FREMLIN-V1-MTI-GE0010,111G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3385,source/id-ID/mti.tex:2447,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0071,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,71,O007-FREMLIN-V1-MTI-GE0010,111Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3385,source/id-ID/mti.tex:2447,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0072,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,72,O007-FREMLIN-V1-MTI-GE0010,114G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3385,source/id-ID/mti.tex:2447,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0073,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,73,O007-FREMLIN-V1-MTI-GE0010,114Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3385,source/id-ID/mti.tex:2447,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0074,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,74,O007-FREMLIN-V1-MTI-GE0010,115G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0075,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,75,O007-FREMLIN-V1-MTI-GE0010,115Yb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0076,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,76,O007-FREMLIN-V1-MTI-GE0010,115Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0077,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,77,O007-FREMLIN-V1-MTI-GE0010,121Ef,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0078,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,78,O007-FREMLIN-V1-MTI-GE0010,121K,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0079,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,79,O007-FREMLIN-V1-MTI-GE0010,134F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0080,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,80,O007-FREMLIN-V1-MTI-GE0010,134Xd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3386,source/id-ID/mti.tex:2448,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0081,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,81,O007-FREMLIN-V1-MTI-GE0010,135C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3387,source/id-ID/mti.tex:2449,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0082,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,82,O007-FREMLIN-V1-MTI-GE0010,136D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3387,source/id-ID/mti.tex:2449,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0083,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0132,index-refers-to-volume1-anchor,83,O007-FREMLIN-V1-MTI-GE0010,136Xj,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3387,source/id-ID/mti.tex:2449,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0084,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,84,O007-FREMLIN-V1-MTI-GE0011,111Gd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3409,source/id-ID/mti.tex:2456,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0085,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,85,O007-FREMLIN-V1-MTI-GE0011,114Yg,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3410,source/id-ID/mti.tex:2457,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0086,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,86,O007-FREMLIN-V1-MTI-GE0011,114Yi,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3410,source/id-ID/mti.tex:2457,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0087,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,87,O007-FREMLIN-V1-MTI-GE0011,121J,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3411,source/id-ID/mti.tex:2458,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0088,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,88,O007-FREMLIN-V1-MTI-GE0011,121Xd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3411,source/id-ID/mti.tex:2458,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0089,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,89,O007-FREMLIN-V1-MTI-GE0011,121Xe,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3411,source/id-ID/mti.tex:2458,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0090,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,90,O007-FREMLIN-V1-MTI-GE0011,121Yc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3411,source/id-ID/mti.tex:2458,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0091,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0133,index-refers-to-volume1-anchor,91,O007-FREMLIN-V1-MTI-GE0011,121Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3411,source/id-ID/mti.tex:2458,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0092,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0134,index-refers-to-volume1-anchor,92,O007-FREMLIN-V1-MTI-GE0012,135C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3417,source/id-ID/mti.tex:2460,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0093,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0134,index-refers-to-volume1-anchor,93,O007-FREMLIN-V1-MTI-GE0012,135Xb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3417,source/id-ID/mti.tex:2460,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0094,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0136,index-refers-to-volume1-anchor,94,O007-FREMLIN-V1-MTI-GE0013,134E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3461,source/id-ID/mti.tex:2473,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0095,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0140,index-refers-to-volume1-anchor,95,O007-FREMLIN-V1-MTI-GE0014,134H,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3587,source/id-ID/mti.tex:2545,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0096,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0140,index-refers-to-volume1-anchor,96,O007-FREMLIN-V1-MTI-GE0014,134I,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3587,source/id-ID/mti.tex:2545,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0097,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0141,index-refers-to-volume1-anchor,97,O007-FREMLIN-V1-MTI-GE0015,134G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3594,source/id-ID/mti.tex:2549,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0098,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0141,index-refers-to-volume1-anchor,98,O007-FREMLIN-V1-MTI-GE0015,134H,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3594,source/id-ID/mti.tex:2549,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0099,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0141,index-refers-to-volume1-anchor,99,O007-FREMLIN-V1-MTI-GE0015,134I,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3594,source/id-ID/mti.tex:2549,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0100,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0141,index-refers-to-volume1-anchor,100,O007-FREMLIN-V1-MTI-GE0015,134Xf,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3594,source/id-ID/mti.tex:2549,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0101,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0143,index-refers-to-volume1-anchor,101,O007-FREMLIN-V1-MTI-GE0016,113C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:3619,source/id-ID/mti.tex:2561,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
