schema_version,record_type,id,unit_id,rights_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,anchor_note,segment_kind,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-FRONT-MT10-SEGMENT-0001,O007-FREMLIN-V1-FRONT-MT10,O007-RIGHTS-FREMLIN-DSL,1,mt10,O007-FREMLIN-V1-FRONT-MT10-COMPLETE-FILE,O007-FREMLIN-V1-FRONT-MT10-COMPLETE-FILE,unit-metadata,false,,complete-source-member,1,402,1,404,0,13705,0,14003,583e6a9e306d6eb4776df5260d04f8296cf27bb97aa740d8003802c12f5de452,e5d7a1cb3403ad14ac188e64fa19f1efbb6964df5a9af7793ee03d338b606faf,"{""basis"":""Exact stable source-to-id-ID map; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT10-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0230,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,230,O007-FREMLIN-V1-MTI-GE0037,O007-FREMLIN-V1-MTI-T0230,O007-FREMLIN-V1-MTI-T0230,explicit,false,,index-index_entry,5557,5558,3431,3431,151664,151721,13057,13122,e91aa8438605578b9071d3aa01253bdb5f21b13c63b126ea49abc3caa838a036,3011a351718cf5dad4c520a3914e146fec4b8184e74918b590aab8fe4b2ba01a,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0231,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,231,O007-FREMLIN-V1-MTI-H0150,O007-FREMLIN-V1-MTI-T0231,O007-FREMLIN-V1-MTI-T0231,explicit,false,,index-index_heading,5610,5610,3458,3458,153060,153088,13149,13175,f6f7dcd4e9bcdf8783ac6afaf27e138a9c327cdaede49a5c533cf8c0de8575a1,b1ba15cc9c8e78fbc6fedca998213273e5682f4793fcf9d0322b0a04dada81e6,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0232,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,232,O007-FREMLIN-V1-MTI-GE0038,O007-FREMLIN-V1-MTI-T0232,O007-FREMLIN-V1-MTI-T0232,explicit,false,,index-index_entry,5610,5620,3459,3459,153089,153122,13176,13207,69b38608c2d23f4c0c5d0dde0e6ba2430a990408f420ab2feb465b3bdbfb6513,044a791c3f3f7ec12823398d6b04bdcdd222d9f43809c04f7ab6a3f842f272e9,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0233,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,233,O007-FREMLIN-V1-MTI-H0151,O007-FREMLIN-V1-MTI-T0233,O007-FREMLIN-V1-MTI-T0233,explicit,false,,index-index_heading,5622,5622,3462,3462,153497,153519,13210,13236,2a22ecbdc471f141e02707c792623e4fa961cb21d683e516a64b4041f925ac02,bbdcd8c5fb32f02a2fb3ae56a55cdb924e0c1ecd3ecb2f38862adcde3842e953,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0234,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,234,O007-FREMLIN-V1-MTI-GE0039,O007-FREMLIN-V1-MTI-T0234,O007-FREMLIN-V1-MTI-T0234,explicit,false,,index-index_entry,5622,5625,3463,3463,153520,153557,13237,13284,5353eee6b84250c66838737b739da22fd47f95a3a534a29c5a3506999faf36b5,cfff3110222d14275a1ef4c7deded64226e1cea1c7ed20191891d51489a548d5,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0235,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,235,O007-FREMLIN-V1-MTI-H0152,O007-FREMLIN-V1-MTI-T0235,O007-FREMLIN-V1-MTI-T0235,explicit,false,,index-index_heading,5646,5646,3473,3473,154132,154158,13294,13318,b582fb03403b3f52e8c796524480406c321e353e468a699ef9e5b1acff8dd76b,63b8cb0ea3355a5d285ea438bcbfc8624597703fd6c3b6d14cb3a467996e5eef,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0236,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,236,O007-FREMLIN-V1-MTI-H0153,O007-FREMLIN-V1-MTI-T0236,O007-FREMLIN-V1-MTI-T0236,explicit,false,,index-index_heading,5685,5685,3484,3484,155500,155526,13329,13354,e9f3a6240c3404abefa9c2fdcb1e271b81cc7cb6deee92ad1b07493c574bf3c9,dcb864a9df9f1d981f913f46616a9ad286f7657ddb8ee161f185379d3763017d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0237,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,237,O007-FREMLIN-V1-MTI-H0154,O007-FREMLIN-V1-MTI-T0237,O007-FREMLIN-V1-MTI-T0237,explicit,false,,index-index_heading,5707,5707,3493,3493,156209,156233,13363,13387,9ed150b0a884ee0cb14b96a70b724f140e69a19d28ded15311c5e353b552e973,2f236b4f2ec66a736b69439e3e27dd11f84d3d28d12f7d23cc71860064c1c024,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0238,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,238,O007-FREMLIN-V1-MTI-H0155,O007-FREMLIN-V1-MTI-T0238,O007-FREMLIN-V1-MTI-T0238,explicit,false,,index-index_heading,5726,5726,3506,3506,156596,156619,13400,13425,65c3fe2529699537963baf095a87e006941893130bf6cafa47b46ab92bd1227f,d397f209fc45f26351705343325a872d027fa413f0f15980d080633e72947428,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0239,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,239,O007-FREMLIN-V1-MTI-GE0040,O007-FREMLIN-V1-MTI-T0239,O007-FREMLIN-V1-MTI-T0239,explicit,false,,index-index_entry,5726,5728,3507,3508,156620,156713,13426,13523,9e40e61eaf309e04bff931866fe68a635494d9ada01c1cb9c45e572059b414dd,ac57fd89d6be784ac62356f904a887f6d4ef6335071e15f015c068c3714dbe77,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0240,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,240,O007-FREMLIN-V1-MTI-H0156,O007-FREMLIN-V1-MTI-T0240,O007-FREMLIN-V1-MTI-T0240,explicit,false,,index-index_heading,5739,5739,3513,3513,156997,157015,13528,13546,867e9e7b4239a69ac2ffa8952d6a6d3763bec9766a925f01c24b4c9cbb8d8237,867e9e7b4239a69ac2ffa8952d6a6d3763bec9766a925f01c24b4c9cbb8d8237,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0241,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,241,O007-FREMLIN-V1-MTI-H0157,O007-FREMLIN-V1-MTI-T0241,O007-FREMLIN-V1-MTI-T0241,explicit,false,,index-index_heading,5743,5743,3516,3516,157076,157096,13549,13568,43b480c81ad1f90319ce6454602a9f4451abace1ffc71e9ffe73634c68bbac6a,e8b7c8a602cb9a51f22b6d49c990429767c34197ab19a36dd49553029f6587b4,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0242,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,242,O007-FREMLIN-V1-MTI-H0158,O007-FREMLIN-V1-MTI-T0242,O007-FREMLIN-V1-MTI-T0242,explicit,false,,index-index_heading,5747,5747,3519,3519,157167,157187,13571,13593,83868f4b2fcc5491c6373904474125683f515cd14d1a4e8ff72a2479f3c2b9a7,c99bcc87f80de8186f0e15a65d4b52b20cc58e53f8b980638e3cb06c61a62d56,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0243,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,243,O007-FREMLIN-V1-MTI-H0159,O007-FREMLIN-V1-MTI-T0243,O007-FREMLIN-V1-MTI-T0243,explicit,false,,index-index_heading,5822,5822,3558,3558,158837,158855,13632,13650,24cd3e07f3e00b7b90f173a7ad38b5b2c8c988ae737d1b11be1d35f78880a7f7,24cd3e07f3e00b7b90f173a7ad38b5b2c8c988ae737d1b11be1d35f78880a7f7,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0244,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,244,O007-FREMLIN-V1-MTI-H0160,O007-FREMLIN-V1-MTI-T0244,O007-FREMLIN-V1-MTI-T0244,explicit,false,,index-index_heading,5862,5862,3578,3578,160015,160036,13670,13691,2f77a7c5e6b3de17f0d8c9d4fed8d1e7252a05b8fcb4bd20e6a551ad952c5fd5,2f77a7c5e6b3de17f0d8c9d4fed8d1e7252a05b8fcb4bd20e6a551ad952c5fd5,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0245,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,245,O007-FREMLIN-V1-MTI-H0161,O007-FREMLIN-V1-MTI-T0245,O007-FREMLIN-V1-MTI-T0245,explicit,false,,index-index_heading,5868,5868,3583,3583,160087,160107,13696,13716,8eca007e59baf9a49863ec656c3279b7318947681b1a3034f84d3f99006edd18,c078159651b9d95eea85c5bf3cd09084b629f8d2a09dcc37cf540b57a649d41d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0246,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,246,O007-FREMLIN-V1-MTI-H0162,O007-FREMLIN-V1-MTI-T0246,O007-FREMLIN-V1-MTI-T0246,explicit,false,,index-index_heading,5883,5883,3592,3592,160391,160408,13725,13742,ce8660d1319d62c9ca281a8d1f94f967c13b1f8cdb50ab2f9962beb62d20b387,ce8660d1319d62c9ca281a8d1f94f967c13b1f8cdb50ab2f9962beb62d20b387,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0247,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,247,O007-FREMLIN-V1-MTI-H0163,O007-FREMLIN-V1-MTI-T0247,O007-FREMLIN-V1-MTI-T0247,explicit,false,,index-index_heading,5891,5891,3598,3598,160529,160549,13748,13768,76400ace9f88f15e2947326df9989f6377d708ad606f2645d8c1a8e89ac27a04,76400ace9f88f15e2947326df9989f6377d708ad606f2645d8c1a8e89ac27a04,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0248,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,248,O007-FREMLIN-V1-MTI-GE0041,O007-FREMLIN-V1-MTI-T0248,O007-FREMLIN-V1-MTI-T0248,explicit,false,,index-index_entry,5891,5892,3599,3599,160550,160586,13769,13805,fea0c37c423801ae6e260c1274f5ae4679d1a0964b183a332621907acfce14a2,94faa76b641f75e6e15ffe7731c5ad52404d71eb54ce9eb1c1d9e1b1d4298c48,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0249,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,249,O007-FREMLIN-V1-MTI-H0164,O007-FREMLIN-V1-MTI-T0249,O007-FREMLIN-V1-MTI-T0249,explicit,false,,index-index_heading,5900,5900,3606,3606,160676,160698,13825,13847,38de313d1dc0d90ee8279a42d2bcef21aa9c0cb19207e9d2368ecf88dd81667c,38de313d1dc0d90ee8279a42d2bcef21aa9c0cb19207e9d2368ecf88dd81667c,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0250,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,250,O007-FREMLIN-V1-MTI-H0165,O007-FREMLIN-V1-MTI-T0250,O007-FREMLIN-V1-MTI-T0250,explicit,false,,index-index_heading,5933,5933,3619,3619,161689,161709,13860,13880,80a99ff054ed4d231aab18d61796f160dc2048209bf30ddacbe53c91c82b9b5d,80a99ff054ed4d231aab18d61796f160dc2048209bf30ddacbe53c91c82b9b5d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0251,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,251,O007-FREMLIN-V1-MTI-H0166,O007-FREMLIN-V1-MTI-T0251,O007-FREMLIN-V1-MTI-T0251,explicit,false,,index-index_heading,5939,5939,3624,3624,161762,161782,13885,13905,f5517949d0a73aefcf63d12b0f54bf216c2f42a5a154fc4923855ae708ef7ccd,f5517949d0a73aefcf63d12b0f54bf216c2f42a5a154fc4923855ae708ef7ccd,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0252,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,252,O007-FREMLIN-V1-MTI-GE0042,O007-FREMLIN-V1-MTI-T0252,O007-FREMLIN-V1-MTI-T0252,explicit,false,,index-index_entry,5939,5941,3625,3625,161783,161805,13906,13926,789cb9c1f573510526689618ee650fbbe2e24fa2a5391b2ad8b3de09b3f22fb3,df236097f6bf2b145730340a39375c0783ff4967dc2c41239680e6666043c4f7,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0253,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,253,O007-FREMLIN-V1-MTI-H0167,O007-FREMLIN-V1-MTI-T0253,O007-FREMLIN-V1-MTI-T0253,explicit,false,,index-index_heading,5950,5950,3631,3631,161966,161991,13932,13958,add345eda34d8b237ce8890c3da7f79df6b0ccdbfe72b4351d3e8655cd3f0983,7b02b9c9ef1655e0ee26e62e6a328cb53cd14018e3f0671e75fb382d11f280a3,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0254,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,254,O007-FREMLIN-V1-MTI-H0168,O007-FREMLIN-V1-MTI-T0254,O007-FREMLIN-V1-MTI-T0254,explicit,false,,index-index_heading,5962,5962,3641,3641,162102,162126,13968,13998,9ca850c7c73f1e806e236cd3bf51dddeceab7a20b88cbc6c85e12791906f2950,20753d3f8813f9c6ef6b5a5e3f4935c8c58322e1c472a6c7bc79dad38ac5289e,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0255,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,255,O007-FREMLIN-V1-MTI-H0169,O007-FREMLIN-V1-MTI-T0255,O007-FREMLIN-V1-MTI-T0255,explicit,false,,index-index_heading,5966,5966,3644,3644,162195,162218,14001,14025,6c0a4ad0b55780e9286c98ffa13a77c1b9d59fb3c1b225d4f5d5825ca48a5e08,4d97ece5f042cce337b5119f2e1f00993d2cf374795fb5ae8aa02d8c93e3f8f2,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0256,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,256,O007-FREMLIN-V1-MTI-H0170,O007-FREMLIN-V1-MTI-T0256,O007-FREMLIN-V1-MTI-T0256,explicit,false,,index-index_heading,5970,5970,3647,3647,162283,162306,14028,14049,dfd28a653627d008237ca2058c8bca20f3a089660be6b4327f568d05df1ced1f,cb25933241e1246df39a29601ebcd95a9d4e168057f46d2bf2fbe3de02dd5d0c,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0257,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,257,O007-FREMLIN-V1-MTI-H0171,O007-FREMLIN-V1-MTI-T0257,O007-FREMLIN-V1-MTI-T0257,explicit,false,,index-index_heading,5993,5993,3663,3663,162793,162814,14065,14086,ad0485df42c47ff9f90ed2daaf2deb2d9b2080b25fb8e841179eeed85716858d,bc3c67234fd8737dd54f1d5a2c7d42ee719aee7614e424cddebbee05cdba5824,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0258,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,258,O007-FREMLIN-V1-MTI-H0172,O007-FREMLIN-V1-MTI-T0258,O007-FREMLIN-V1-MTI-T0258,explicit,false,,index-index_heading,6007,6007,3668,3668,163277,163300,14091,14118,6a1d3c0bc44f74a10939b4d8741f3ebaa5f470024c4d607a954af2282400ceb3,011ed7694d1d13602e7b6c4490c98364fee4aa95d87b09a7321df77932f3935c,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0259,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,259,O007-FREMLIN-V1-MTI-H0173,O007-FREMLIN-V1-MTI-T0259,O007-FREMLIN-V1-MTI-T0259,explicit,false,,index-index_heading,6011,6011,3671,3671,163348,163370,14121,14143,c7e19cdb641c7907f2552abc7b5407b9c339d8797eb68c365b2c006c78c0d27c,0d2c02879f94d645add82160367950ef095f9b13802ed441e1447d0bc618f8a5,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0260,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,260,O007-FREMLIN-V1-MTI-GE0043,O007-FREMLIN-V1-MTI-T0260,O007-FREMLIN-V1-MTI-T0260,explicit,false,Logical segment is the ordered concatenation of 2 authority spans and 1 rendered target spans; envelope offsets are reported.,index-index_entry,6011,6014,3672,3673,163371,163455,14144,14194,ff21568a61a159855d33f84beccb09333e3b0157373fb5b87516f98762d9586f,c2962e90a19131effa17f22a0c1c503ec1655afec35f41e4c6775fb895ca7c7d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0261,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,261,O007-FREMLIN-V1-MTI-H0174,O007-FREMLIN-V1-MTI-T0261,O007-FREMLIN-V1-MTI-T0261,explicit,false,,index-index_heading,6087,6087,3712,3712,165638,165665,14235,14258,f62d4039f9835831e056e1ffde3842afc32d81a9a5464ec191565328ece310ad,2bcdd19ded90289f45abdf8440542be675e38c47b7814600aad3f703ed49ed09,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0262,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,262,O007-FREMLIN-V1-MTI-GE0044,O007-FREMLIN-V1-MTI-T0262,O007-FREMLIN-V1-MTI-T0262,explicit,false,,index-index_entry,6087,6090,3713,3713,165666,165690,14259,14279,fb709f2a917aafb54fb9aea426932aac0372438e8f48da71ba71a097967ca74f,4a226cd70a2d47e9fd766dadf248914850247470dd2fae92583a3262b74ce225,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
